2017-05-04 16:05:35.282 [main] INFO  cn.Application - Starting Application on localhost with PID 2683 (/Users/xp1104000/Workspaces/IDEProject/jiKonCloud/target/classes started by xp1104000 in /Users/xp1104000/Workspaces/IDEProject/jiKonCloud)
2017-05-04 17:21:32.594 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":20,"end":9,"gridFilter":"","list":[{"describe":"a","id":"1719877704234303526","name":"a","no":32},{"describe":"b","id":"1719877742075314214","name":"b","no":33},{"describe":"c","id":"1719877859088007209","name":"c","no":34},{"describe":"d","id":"1719877875437404197","name":"d","no":35},{"describe":"e","id":"1719877926096207910","name":"e","no":36},{"describe":"f","id":"1719877960011350055","name":"f","no":37},{"describe":"g","id":"1719877993951658025","name":"g","no":38},{"describe":"h","id":"1719878027447369764","name":"h","no":39},{"describe":"rrrr","id":"1719883632119644197","name":"www","no":40},{"describe":"ii","id":"1719888845715013665","name":" i","no":41}],"pageCount":10,"pageIndex":1,"pageSize":2,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 17:21:32.594 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - times : 20ms
2017-05-04 17:21:33.831 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getListAllModule
2017-05-04 17:21:33.831 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 17:21:33.831 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getListAllModule
2017-05-04 17:21:33.831 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Params: []
2017-05-04 17:21:33.831 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getPrivilegeList
2017-05-04 17:21:33.831 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 17:21:33.831 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getPrivilegeList
2017-05-04 17:21:33.831 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"accessToken":"123","userType":"123","pageIndex":1,"pageCount":10}]
2017-05-04 17:21:33.844 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":[{"describe":"角色相关信息","id":"1719373976117313570","name":"角色管理"},{"describe":"组织相关信息","id":"1719374231466541091","name":"组织管理"},{"describe":"子系统相关信息","id":"1719374435955638307","name":"子系统管理"},{"describe":"权限相关信息","id":"1719374591413321769","name":"权限管理"},{"describe":"模块相关信息","id":"1719374853968363552","name":"模块管理"},{"describe":"用户相关信息列表","id":"1719375038920392736","name":"用户列表"},{"describe":"管理员相关信息列表","id":"1719375185989468197","name":"管理员列表"},{"describe":"普通管理员用来配置用户角色信息","id":"1719375495076118560","name":"用户配置"},{"describe":"超级管理员用来配置普通管理员权限信息","id":"1719375758033813539","name":"管理员配置"},{"describe":"用户个人信息中心管理","id":"1719376025588465700","name":"我的信息"},{"describe":"fffff","id":"1720086827274469412","name":"ffff"},{"describe":"111","id":"1720091211697881129","name":"角色管理1111"}],"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 17:21:33.844 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - times : 13ms
2017-05-04 17:21:33.854 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":20,"end":9,"gridFilter":"","list":[{"describe":"a","id":"1719877704234303526","name":"a","no":32},{"describe":"b","id":"1719877742075314214","name":"b","no":33},{"describe":"c","id":"1719877859088007209","name":"c","no":34},{"describe":"d","id":"1719877875437404197","name":"d","no":35},{"describe":"e","id":"1719877926096207910","name":"e","no":36},{"describe":"f","id":"1719877960011350055","name":"f","no":37},{"describe":"g","id":"1719877993951658025","name":"g","no":38},{"describe":"h","id":"1719878027447369764","name":"h","no":39},{"describe":"rrrr","id":"1719883632119644197","name":"www","no":40},{"describe":"ii","id":"1719888845715013665","name":" i","no":41}],"pageCount":10,"pageIndex":1,"pageSize":2,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 17:21:33.854 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - times : 23ms
2017-05-04 17:21:35.182 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getListModulePrivilegeMap
2017-05-04 17:21:35.182 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 17:21:35.182 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getListModulePrivilegeMap
2017-05-04 17:21:35.182 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"privilegeId":"1719877704234303526"}]
2017-05-04 17:21:58.081 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getListAllModule
2017-05-04 17:21:58.081 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getPrivilegeList
2017-05-04 17:21:58.081 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 17:21:58.081 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 17:21:58.081 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getListAllModule
2017-05-04 17:21:58.082 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getPrivilegeList
2017-05-04 17:21:58.082 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - Params: []
2017-05-04 17:21:58.083 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"accessToken":"123","userType":"123","pageIndex":1,"pageCount":10}]
2017-05-04 17:21:58.085 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getPrivilegeList
2017-05-04 17:21:58.088 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 17:21:58.088 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getPrivilegeList
2017-05-04 17:21:58.088 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"accessToken":"123","userType":"123","pageIndex":1,"pageCount":10}]
2017-05-04 17:21:58.103 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":[{"describe":"角色相关信息","id":"1719373976117313570","name":"角色管理"},{"describe":"组织相关信息","id":"1719374231466541091","name":"组织管理"},{"describe":"子系统相关信息","id":"1719374435955638307","name":"子系统管理"},{"describe":"权限相关信息","id":"1719374591413321769","name":"权限管理"},{"describe":"模块相关信息","id":"1719374853968363552","name":"模块管理"},{"describe":"用户相关信息列表","id":"1719375038920392736","name":"用户列表"},{"describe":"管理员相关信息列表","id":"1719375185989468197","name":"管理员列表"},{"describe":"普通管理员用来配置用户角色信息","id":"1719375495076118560","name":"用户配置"},{"describe":"超级管理员用来配置普通管理员权限信息","id":"1719375758033813539","name":"管理员配置"},{"describe":"用户个人信息中心管理","id":"1719376025588465700","name":"我的信息"},{"describe":"fffff","id":"1720086827274469412","name":"ffff"},{"describe":"111","id":"1720091211697881129","name":"角色管理1111"}],"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 17:21:58.104 [http-nio-8080-exec-6] INFO  cn.jikon.common.web.WebLogAspect - times : 23ms
2017-05-04 17:21:58.122 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":20,"end":9,"gridFilter":"","list":[{"describe":"a","id":"1719877704234303526","name":"a","no":32},{"describe":"b","id":"1719877742075314214","name":"b","no":33},{"describe":"c","id":"1719877859088007209","name":"c","no":34},{"describe":"d","id":"1719877875437404197","name":"d","no":35},{"describe":"e","id":"1719877926096207910","name":"e","no":36},{"describe":"f","id":"1719877960011350055","name":"f","no":37},{"describe":"g","id":"1719877993951658025","name":"g","no":38},{"describe":"h","id":"1719878027447369764","name":"h","no":39},{"describe":"rrrr","id":"1719883632119644197","name":"www","no":40},{"describe":"ii","id":"1719888845715013665","name":" i","no":41}],"pageCount":10,"pageIndex":1,"pageSize":2,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 17:21:58.122 [http-nio-8080-exec-3] INFO  cn.jikon.common.web.WebLogAspect - times : 42ms
2017-05-04 17:21:58.135 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":[{"describe":"角色相关信息","id":"1719373976117313570","name":"角色管理"},{"describe":"组织相关信息","id":"1719374231466541091","name":"组织管理"},{"describe":"子系统相关信息","id":"1719374435955638307","name":"子系统管理"},{"describe":"模块相关信息","id":"1719374853968363552","name":"模块管理"},{"describe":"用户个人信息中心管理","id":"1719376025588465700","name":"我的信息"}],"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 17:21:58.135 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":20,"end":9,"gridFilter":"","list":[{"describe":"a","id":"1719877704234303526","name":"a","no":32},{"describe":"b","id":"1719877742075314214","name":"b","no":33},{"describe":"c","id":"1719877859088007209","name":"c","no":34},{"describe":"d","id":"1719877875437404197","name":"d","no":35},{"describe":"e","id":"1719877926096207910","name":"e","no":36},{"describe":"f","id":"1719877960011350055","name":"f","no":37},{"describe":"g","id":"1719877993951658025","name":"g","no":38},{"describe":"h","id":"1719878027447369764","name":"h","no":39},{"describe":"rrrr","id":"1719883632119644197","name":"www","no":40},{"describe":"ii","id":"1719888845715013665","name":" i","no":41}],"pageCount":10,"pageIndex":1,"pageSize":2,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 17:21:58.136 [http-nio-8080-exec-4] INFO  cn.jikon.common.web.WebLogAspect - times : 22954ms
2017-05-04 17:21:58.136 [http-nio-8080-exec-5] INFO  cn.jikon.common.web.WebLogAspect - times : 51ms
2017-05-04 17:22:07.432 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getListModulePrivilegeMap
2017-05-04 17:22:07.433 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 17:22:07.433 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getListModulePrivilegeMap
2017-05-04 17:22:07.433 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"privilegeId":"1719877704234303526"}]
2017-05-04 17:22:07.468 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":[{"describe":"角色相关信息","id":"1719373976117313570","name":"角色管理"},{"describe":"组织相关信息","id":"1719374231466541091","name":"组织管理"},{"describe":"子系统相关信息","id":"1719374435955638307","name":"子系统管理"},{"describe":"模块相关信息","id":"1719374853968363552","name":"模块管理"},{"describe":"用户个人信息中心管理","id":"1719376025588465700","name":"我的信息"}],"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 17:22:07.468 [http-nio-8080-exec-9] INFO  cn.jikon.common.web.WebLogAspect - times : 36ms
2017-05-04 17:22:09.146 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/addModulePrivilegeMap
2017-05-04 17:22:09.146 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 17:22:09.146 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.addModulePrivilegeMap
2017-05-04 17:22:09.146 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"privilegeId":"1719877704234303526","moduleIdList":[{"moduleId":"1719375038920392736"}]}]
2017-05-04 17:22:09.190 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - respone : {"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 17:22:09.190 [http-nio-8080-exec-7] INFO  cn.jikon.common.web.WebLogAspect - times : 44ms
2017-05-04 17:22:11.193 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/deleteModulePrivilegeMapByPriId
2017-05-04 17:22:11.193 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 17:22:11.193 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.deleteModulePrivilegeMapByPriId
2017-05-04 17:22:11.193 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"privilegeId":"1719877704234303526","moduleIdList":[{"moduleId":"1719374231466541091"}]}]
2017-05-04 17:22:11.228 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - respone : {"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 17:22:11.228 [http-nio-8080-exec-1] INFO  cn.jikon.common.web.WebLogAspect - times : 35ms
2017-05-04 17:22:13.273 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getPrivilegeList
2017-05-04 17:22:13.273 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 17:22:13.274 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getPrivilegeList
2017-05-04 17:22:13.274 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"accessToken":"123","userType":"123","pageIndex":1,"pageCount":10}]
2017-05-04 17:22:13.294 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":{"count":20,"end":9,"gridFilter":"","list":[{"describe":"a","id":"1719877704234303526","name":"a","no":32},{"describe":"b","id":"1719877742075314214","name":"b","no":33},{"describe":"c","id":"1719877859088007209","name":"c","no":34},{"describe":"d","id":"1719877875437404197","name":"d","no":35},{"describe":"e","id":"1719877926096207910","name":"e","no":36},{"describe":"f","id":"1719877960011350055","name":"f","no":37},{"describe":"g","id":"1719877993951658025","name":"g","no":38},{"describe":"h","id":"1719878027447369764","name":"h","no":39},{"describe":"rrrr","id":"1719883632119644197","name":"www","no":40},{"describe":"ii","id":"1719888845715013665","name":" i","no":41}],"pageCount":10,"pageIndex":1,"pageSize":2,"pagination":false,"sortBy":"1&asc","start":0,"useCount":false},"meta":{"code":100000,"message":"请求成功"}}
2017-05-04 17:22:13.294 [http-nio-8080-exec-8] INFO  cn.jikon.common.web.WebLogAspect - times : 21ms
2017-05-04 17:22:17.703 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getPrivilegeList
2017-05-04 17:22:17.703 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 17:22:17.703 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getPrivilegeList
2017-05-04 17:22:17.703 [http-nio-8080-exec-2] INFO  cn.jikon.common.web.WebLogAspect - Params: [{"accessToken":"123","userType":"123","pageIndex":1,"pageCount":10}]
2017-05-04 17:22:17.704 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Request URL: http://192.168.100.35:8080/api/userManagerCenter/getListAllModule
2017-05-04 17:22:17.705 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Request Method: POST
2017-05-04 17:22:17.705 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Class Method: cn.jikon.api.usermanage.PrivilegeManageController.getListAllModule
2017-05-04 17:22:17.705 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - Params: []
2017-05-04 17:22:17.712 [http-nio-8080-exec-10] INFO  cn.jikon.common.web.WebLogAspect - respone : {"data":[{"describe":"角色相关信息","id":"1719373976117313570","name":"角色管理"},{"describe":"组织相关信息","id":"1719374231466541091","name":"组织管理"},{"describe":"子系统相关信息","id":"1719374435955638307","name":"子系统管理"},{"describe":"权限相关信息","id":"1719374591413321769","name":"权限管理"},{"describe":"模块相关信息","id":"1719374853968363552","name":"模块管理"},{"describe":"用户相关信息列表","id":"1719375038920392736","name":"用户列表"},{"describe":"管理员相关信息列表","id":"1719375185989468197","name":"管理员列表"},{"describe":"普通管理员用来配置用户角色信息","id":"1719375495076118560","name":"用户配置"},{"describe":"超级管理员用来配置普通管理员权限信息","id":"1719375758033813539","name":"管理员配置"},{"describe":"用户个人信息中心管理","id":"1719376025588465700","name":"我的信息"},{"describe":"fffff","id":"1720086827274469412","name":"ffff"},{"describe":"111","id":"1720091211697881129","name":"角色管理1111"}],"meta":{"code":100000,"message":"请求成功"}}
